startTime,publishTime,actualGen,forecastGen
2024-01-05T20:30:00,2024-01-05T08:30:00,26036.97,25801.37
2024-01-05T20:30:00,2024-01-04T20:30:00,26036.97,25838.2
2024-01-05T20:30:00,2024-01-03T20:30:00,26036.97,27696.22
2024-01-05T21:00:00,2024-01-05T20:00:00,21577.85,21539.71
2024-01-05T21:00:00,2024-01-05T17:00:00,21577.85,21587.21
2024-01-05T21:00:00,2024-01-05T09:00:00,21577.85,21606.19
2024-01-05T21:00:00,2024-01-04T21:00:00,21577.85,20719.76
2024-01-05T21:00:00,2024-01-03T21:00:00,21577.85,20750.06
2024-01-05T21:30:00,2024-01-05T20:30:00,23824.29,23837.49
2024-01-05T21:30:00,2024-01-05T17:30:00,23824.29,23803.07
2024-01-05T21:30:00,2024-01-05T09:30:00,23824.29,24003.09
2024-01-05T21:30:00,2024-01-04T21:30:00,23824.29,23581.55
2024-01-05T21:30:00,2024-01-03T21:30:00,23824.29,23900.15
2024-01-05T22:00:00,2024-01-05T21:00:00,25514.24,25484.78
2024-01-05T22:00:00,2024-01-05T18:00:00,25514.24,25566.44
2024-01-05T22:00:00,2024-01-05T10:00:00,25514.24,25089.23
2024-01-05T22:00:00,2024-01-04T22:00:00,25514.24,24801.78
2024-01-05T22:00:00,2024-01-03T22:00:00,25514.24,25374.55
2024-01-05T22:30:00,2024-01-05T21:30:00,21125.41,21103.04
2024-01-05T22:30:00,2024-01-05T18:30:00,21125.41,21127.62
2024-01-05T22:30:00,2024-01-05T10:30:00,21125.41,21000.62
2024-01-05T22:30:00,2024-01-04T22:30:00,21125.41,21503.68
2024-01-05T22:30:00,2024-01-03T22:30:00,21125.41,19467.16
2024-01-05T23:00:00,2024-01-05T22:00:00,22160.47,22186.77
2024-01-05T23:00:00,2024-01-05T19:00:00,22160.47,22243.54
2024-01-05T23:00:00,2024-01-05T11:00:00,22160.47,22085.06
2024-01-05T23:00:00,2024-01-04T23:00:00,22160.47,22497.71
2024-01-05T23:00:00,2024-01-03T23:00:00,22160.47,21889.99
2024-01-05T23:30:00,2024-01-05T22:30:00,23796.84,23787.0
2024-01-05T23:30:00,2024-01-05T19:30:00,23796.84,23866.02
2024-01-05T23:30:00,2024-01-05T11:30:00,23796.84,23362.75
2024-01-05T23:30:00,2024-01-04T23:30:00,23796.84,24604.9
2024-01-05T23:30:00,2024-01-03T23:30:00,23796.84,21844.99
2024-01-06T00:00:00,2024-01-05T23:00:00,29463.41,29428.81
2024-01-06T00:00:00,2024-01-05T20:00:00,29463.41,29325.13
2024-01-06T00:00:00,2024-01-05T12:00:00,29463.41,29134.38
2024-01-06T00:00:00,2024-01-05T00:00:00,29463.41,28919.03
2024-01-06T00:00:00,2024-01-04T00:00:00,29463.41,29308.62
2024-01-06T00:30:00,2024-01-05T23:30:00,24032.84,23999.69
2024-01-06T00:30:00,2024-01-05T20:30:00,24032.84,24081.3
2024-01-06T00:30:00,2024-01-05T12:30:00,24032.84,24291.81
2024-01-06T00:30:00,2024-01-05T00:30:00,24032.84,23746.41
2024-01-06T00:30:00,2024-01-04T00:30:00,24032.84,25721.31
2024-01-06T01:00:00,2024-01-06T00:00:00,28104.14,28110.96
2024-01-06T01:00:00,2024-01-05T21:00:00,28104.14,28200.92
2024-01-06T01:00:00,2024-01-05T13:00:00,28104.14,28113.88
2024-01-06T01:00:00,2024-01-05T01:00:00,28104.14,29024.52
2024-01-06T01:00:00,2024-01-04T01:00:00,28104.14,27324.36
2024-01-06T01:30:00,2024-01-06T00:30:00,22867.72,22887.14
2024-01-06T01:30:00,2024-01-05T21:30:00,22867.72,22927.33
2024-01-06T01:30:00,2024-01-05T13:30:00,22867.72,23295.49
2024-01-06T01:30:00,2024-01-05T01:30:00,22867.72,22349.52
2024-01-06T01:30:00,2024-01-04T01:30:00,22867.72,24104.84
2024-01-06T02:00:00,2024-01-06T01:00:00,15329.53,15348.04
2024-01-06T02:00:00,2024-01-05T22:00:00,15329.53,15482.42
2024-01-06T02:00:00,2024-01-05T14:00:00,15329.53,15562.55
2024-01-06T02:00:00,2024-01-05T02:00:00,15329.53,15746.94
2024-01-06T02:00:00,2024-01-04T02:00:00,15329.53,13647.88
2024-01-06T02:30:00,2024-01-06T01:30:00,19136.98,19098.55
2024-01-06T02:30:00,2024-01-05T22:30:00,19136.98,19292.63
2024-01-06T02:30:00,2024-01-05T14:30:00,19136.98,18776.01
2024-01-06T02:30:00,2024-01-05T02:30:00,19136.98,19151.7
2024-01-06T02:30:00,2024-01-04T02:30:00,19136.98,20570.99
2024-01-06T03:00:00,2024-01-06T02:00:00,21558.48,21576.94
2024-01-06T03:00:00,2024-01-05T23:00:00,21558.48,21588.09
2024-01-06T03:00:00,2024-01-05T15:00:00,21558.48,21840.17
2024-01-06T03:00:00,2024-01-05T03:00:00,21558.48,20619.44
2024-01-06T03:00:00,2024-01-04T03:00:00,21558.48,19890.59
2024-01-06T03:30:00,2024-01-06T02:30:00,24270.91,24234.07
2024-01-06T03:30:00,2024-01-05T23:30:00,24270.91,24196.64
2024-01-06T03:30:00,2024-01-05T15:30:00,24270.91,24632.67
2024-01-06T03:30:00,2024-01-05T03:30:00,24270.91,24036.31
2024-01-06T03:30:00,2024-01-04T03:30:00,24270.91,23327.46
2024-01-06T04:00:00,2024-01-06T03:00:00,24527.91,24494.49
2024-01-06T04:00:00,2024-01-06T00:00:00,24527.91,24602.55
2024-01-06T04:00:00,2024-01-05T16:00:00,24527.91,24172.39
2024-01-06T04:00:00,2024-01-05T04:00:00,24527.91,23785.41
2024-01-06T04:00:00,2024-01-04T04:00:00,24527.91,22605.77
2024-01-06T04:30:00,2024-01-06T03:30:00,20931.73,20905.67
2024-01-06T04:30:00,2024-01-06T00:30:00,20931.73,21088.43
2024-01-06T04:30:00,2024-01-05T16:30:00,20931.73,20571.63
2024-01-06T04:30:00,2024-01-05T04:30:00,20931.73,21539.25
2024-01-06T04:30:00,2024-01-04T04:30:00,20931.73,21765.37
2024-01-06T05:00:00,2024-01-06T04:00:00,21002.76,20977.32
2024-01-06T05:00:00,2024-01-06T01:00:00,21002.76,21049.17
2024-01-06T05:00:00,2024-01-05T17:00:00,21002.76,21396.48
2024-01-06T05:00:00,2024-01-05T05:00:00,21002.76,21218.46
2024-01-06T05:00:00,2024-01-04T05:00:00,21002.76,21850.23
2024-01-06T05:30:00,2024-01-06T04:30:00,15485.67,15448.66
2024-01-06T05:30:00,2024-01-06T01:30:00,15485.67,15499.69
2024-01-06T05:30:00,2024-01-05T17:30:00,15485.67,15393.87
2024-01-06T05:30:00,2024-01-05T05:30:00,15485.67,16223.62
2024-01-06T05:30:00,2024-01-04T05:30:00,15485.67,17349.46
2024-01-06T06:00:00,2024-01-06T05:00:00,18992.91,19015.97
2024-01-06T06:00:00,2024-01-06T02:00:00,18992.91,18881.96
2024-01-06T06:00:00,2024-01-05T18:00:00,18992.91,19365.98
2024-01-06T06:00:00,2024-01-05T06:00:00,18992.91,18346.22
2024-01-06T06:00:00,2024-01-04T06:00:00,18992.91,17614.6
2024-01-06T06:30:00,2024-01-06T05:30:00,25776.87,25816.37
2024-01-06T06:30:00,2024-01-06T02:30:00,25776.87,25860.21
2024-01-06T06:30:00,2024-01-05T18:30:00,25776.87,25531.1
2024-01-06T06:30:00,2024-01-05T06:30:00,25776.87,25269.84
2024-01-06T06:30:00,2024-01-04T06:30:00,25776.87,26825.4
2024-01-06T07:00:00,2024-01-06T06:00:00,15132.48,15169.59
2024-01-06T07:00:00,2024-01-06T03:00:00,15132.48,15056.16
2024-01-06T07:00:00,2024-01-05T19:00:00,15132.48,15357.15
2024-01-06T07:00:00,2024-01-05T07:00:00,15132.48,14266.35
2024-01-06T07:00:00,2024-01-04T07:00:00,15132.48,14732.83
2024-01-06T07:30:00,2024-01-06T06:30:00,16298.39,16332.29
2024-01-06T07:30:00,2024-01-06T03:30:00,16298.39,16382.19
2024-01-06T07:30:00,2024-01-05T19:30:00,16298.39,16790.05
2024-01-06T07:30:00,2024-01-05T07:30:00,16298.39,16296.55
2024-01-06T07:30:00,2024-01-04T07:30:00,16298.39,16977.6
2024-01-06T08:00:00,2024-01-06T07:00:00,18821.1,18836.51
2024-01-06T08:00:00,2024-01-06T04:00:00,18821.1,18884.28
2024-01-06T08:00:00,2024-01-05T20:00:00,18821.1,19149.13
2024-01-06T08:00:00,2024-01-05T08:00:00,18821.1,18262.83
2024-01-06T08:00:00,2024-01-04T08:00:00,18821.1,20466.73
2024-01-06T08:30:00,2024-01-06T07:30:00,29765.13,29732.98
2024-01-06T08:30:00,2024-01-06T04:30:00,29765.13,29751.36
2024-01-06T08:30:00,2024-01-05T20:30:00,29765.13,29780.67
2024-01-06T08:30:00,2024-01-05T08:30:00,29765.13,30257.15
2024-01-06T08:30:00,2024-01-04T08:30:00,29765.13,30800.52
2024-01-06T09:00:00,2024-01-06T08:00:00,17454.74,17449.55
2024-01-06T09:00:00,2024-01-06T05:00:00,17454.74,17395.44
2024-01-06T09:00:00,2024-01-05T21:00:00,17454.74,17781.29
2024-01-06T09:00:00,2024-01-05T09:00:00,17454.74,17612.56
2024-01-06T09:00:00,2024-01-04T09:00:00,17454.74,19324.72
2024-01-06T09:30:00,2024-01-06T08:30:00,25247.65,25270.21
2024-01-06T09:30:00,2024-01-06T05:30:00,25247.65,25202.46
2024-01-06T09:30:00,2024-01-05T21:30:00,25247.65,24850.52
2024-01-06T09:30:00,2024-01-05T09:30:00,25247.65,24666.89
2024-01-06T09:30:00,2024-01-04T09:30:00,25247.65,23373.34
2024-01-06T10:00:00,2024-01-06T09:00:00,18449.98,18481.53
2024-01-06T10:00:00,2024-01-06T06:00:00,18449.98,18604.7
2024-01-06T10:00:00,2024-01-05T22:00:00,18449.98,18074.28
2024-01-06T10:00:00,2024-01-05T10:00:00,18449.98,18973.57
2024-01-06T10:00:00,2024-01-04T10:00:00,18449.98,16761.97
2024-01-06T10:30:00,2024-01-06T09:30:00,24807.01,24831.21
2024-01-06T10:30:00,2024-01-06T06:30:00,24807.01,24831.76
2024-01-06T10:30:00,2024-01-05T22:30:00,24807.01,24862.26
2024-01-06T10:30:00,2024-01-05T10:30:00,24807.01,24914.16
2024-01-06T10:30:00,2024-01-04T10:30:00,24807.01,23312.44
2024-01-06T11:00:00,2024-01-06T10:00:00,20804.05,20829.56
2024-01-06T11:00:00,2024-01-06T07:00:00,20804.05,20732.97
2024-01-06T11:00:00,2024-01-05T23:00:00,20804.05,20418.32
2024-01-06T11:00:00,2024-01-05T11:00:00,20804.05,20936.06
2024-01-06T11:00:00,2024-01-04T11:00:00,20804.05,18829.47
2024-01-06T11:30:00,2024-01-06T10:30:00,26234.78,26193.97
2024-01-06T11:30:00,2024-01-06T07:30:00,26234.78,26268.83
2024-01-06T11:30:00,2024-01-05T23:30:00,26234.78,25893.35
2024-01-06T11:30:00,2024-01-05T11:30:00,26234.78,25819.17
2024-01-06T11:30:00,2024-01-04T11:30:00,26234.78,27855.16
2024-01-06T12:00:00,2024-01-06T11:00:00,25227.47,25215.07
2024-01-06T12:00:00,2024-01-06T08:00:00,25227.47,25339.63
2024-01-06T12:00:00,2024-01-06T00:00:00,25227.47,24891.69
2024-01-06T12:00:00,2024-01-05T12:00:00,25227.47,26062.07
2024-01-06T12:00:00,2024-01-04T12:00:00,25227.47,25198.57
2024-01-06T12:30:00,2024-01-06T11:30:00,17482.83,17461.71
2024-01-06T12:30:00,2024-01-06T08:30:00,17482.83,17478.63
2024-01-06T12:30:00,2024-01-06T00:30:00,17482.83,17354.28
2024-01-06T12:30:00,2024-01-05T12:30:00,17482.83,16559.43
2024-01-06T12:30:00,2024-01-04T12:30:00,17482.83,19065.04
2024-01-06T13:00:00,2024-01-06T12:00:00,26126.94,26087.16
2024-01-06T13:00:00,2024-01-06T09:00:00,26126.94,26177.37
2024-01-06T13:00:00,2024-01-06T01:00:00,26126.94,26194.5
2024-01-06T13:00:00,2024-01-05T13:00:00,26126.94,26176.87
2024-01-06T13:00:00,2024-01-04T13:00:00,26126.94,26464.63
2024-01-06T13:30:00,2024-01-06T12:30:00,29466.06,29469.63
2024-01-06T13:30:00,2024-01-06T09:30:00,29466.06,29559.87
2024-01-06T13:30:00,2024-01-06T01:30:00,29466.06,29053.18
2024-01-06T13:30:00,2024-01-05T13:30:00,29466.06,29407.6
2024-01-06T13:30:00,2024-01-04T13:30:00,29466.06,30533.25
2024-01-06T14:00:00,2024-01-06T13:00:00,17139.31,17120.23
2024-01-06T14:00:00,2024-01-06T10:00:00,17139.31,17129.31
2024-01-06T14:00:00,2024-01-06T02:00:00,17139.31,17025.16
2024-01-06T14:00:00,2024-01-05T14:00:00,17139.31,16555.23
2024-01-06T14:00:00,2024-01-04T14:00:00,17139.31,18690.15
2024-01-06T14:30:00,2024-01-06T13:30:00,24173.31,24171.31
2024-01-06T14:30:00,2024-01-06T10:30:00,24173.31,24150.35
2024-01-06T14:30:00,2024-01-06T02:30:00,24173.31,23981.85
2024-01-06T14:30:00,2024-01-05T14:30:00,24173.31,24414.01
2024-01-06T14:30:00,2024-01-04T14:30:00,24173.31,22705.97
2024-01-06T15:00:00,2024-01-06T14:00:00,16961.24,16925.16
2024-01-06T15:00:00,2024-01-06T11:00:00,16961.24,16859.62
2024-01-06T15:00:00,2024-01-06T03:00:00,16961.24,17206.79
2024-01-06T15:00:00,2024-01-05T15:00:00,16961.24,15968.09
2024-01-06T15:00:00,2024-01-04T15:00:00,16961.24,15734.12
2024-01-06T15:30:00,2024-01-06T14:30:00,25464.74,25488.78
2024-01-06T15:30:00,2024-01-06T11:30:00,25464.74,25429.21
2024-01-06T15:30:00,2024-01-06T03:30:00,25464.74,25396.06
2024-01-06T15:30:00,2024-01-05T15:30:00,25464.74,25437.27
2024-01-06T15:30:00,2024-01-04T15:30:00,25464.74,25639.74
2024-01-06T16:00:00,2024-01-06T15:00:00,21151.26,21140.85
2024-01-06T16:00:00,2024-01-06T12:00:00,21151.26,21074.76
2024-01-06T16:00:00,2024-01-06T04:00:00,21151.26,20890.12
2024-01-06T16:00:00,2024-01-05T16:00:00,21151.26,20195.73
2024-01-06T16:00:00,2024-01-04T16:00:00,21151.26,19314.75
2024-01-06T16:30:00,2024-01-06T15:30:00,19245.27,19256.74
2024-01-06T16:30:00,2024-01-06T12:30:00,19245.27,19099.88
2024-01-06T16:30:00,2024-01-06T04:30:00,19245.27,19172.3
2024-01-06T16:30:00,2024-01-05T16:30:00,19245.27,18982.0
2024-01-06T16:30:00,2024-01-04T16:30:00,19245.27,19796.1
2024-01-06T17:00:00,2024-01-06T16:00:00,24467.33,24487.57
2024-01-06T17:00:00,2024-01-06T13:00:00,24467.33,24502.69
2024-01-06T17:00:00,2024-01-06T05:00:00,24467.33,24814.5
2024-01-06T17:00:00,2024-01-05T17:00:00,24467.33,24476.23
2024-01-06T17:00:00,2024-01-04T17:00:00,24467.33,23024.11
2024-01-06T17:30:00,2024-01-06T16:30:00,25540.47,25574.28
2024-01-06T17:30:00,2024-01-06T13:30:00,25540.47,25562.47
2024-01-06T17:30:00,2024-01-06T05:30:00,25540.47,25745.08
2024-01-06T17:30:00,2024-01-05T17:30:00,25540.47,25796.61
2024-01-06T17:30:00,2024-01-04T17:30:00,25540.47,26581.96
2024-01-06T18:00:00,2024-01-06T17:00:00,26197.93,26188.81
2024-01-06T18:00:00,2024-01-06T14:00:00,26197.93,26290.92
2024-01-06T18:00:00,2024-01-06T06:00:00,26197.93,26051.3
2024-01-06T18:00:00,2024-01-05T18:00:00,26197.93,25932.79
2024-01-06T18:00:00,2024-01-04T18:00:00,26197.93,25474.59
2024-01-06T18:30:00,2024-01-06T17:30:00,23357.93,23349.41
2024-01-06T18:30:00,2024-01-06T14:30:00,23357.93,23395.53
2024-01-06T18:30:00,2024-01-06T06:30:00,23357.93,23660.86
2024-01-06T18:30:00,2024-01-05T18:30:00,23357.93,22565.15
2024-01-06T18:30:00,2024-01-04T18:30:00,23357.93,23892.1
2024-01-06T19:00:00,2024-01-06T18:00:00,26875.32,26906.18
2024-01-06T19:00:00,2024-01-06T15:00:00,26875.32,26710.37
2024-01-06T19:00:00,2024-01-06T07:00:00,26875.32,26739.69
2024-01-06T19:00:00,2024-01-05T19:00:00,26875.32,27859.25
2024-01-06T19:00:00,2024-01-04T19:00:00,26875.32,25137.65
2024-01-06T19:30:00,2024-01-06T18:30:00,29307.19,29293.54
2024-01-06T19:30:00,2024-01-06T15:30:00,29307.19,29249.08
2024-01-06T19:30:00,2024-01-06T07:30:00,29307.19,29723.97
2024-01-06T19:30:00,2024-01-05T19:30:00,29307.19,28849.3
2024-01-06T19:30:00,2024-01-04T19:30:00,29307.19,28173.06
2024-01-06T20:00:00,2024-01-06T19:00:00,16041.83,16032.49
2024-01-06T20:00:00,2024-01-06T16:00:00,16041.83,16165.86
2024-01-06T20:00:00,2024-01-06T08:00:00,16041.83,16338.6
2024-01-06T20:00:00,2024-01-05T20:00:00,16041.83,15921.77
2024-01-06T20:00:00,2024-01-04T20:00:00,16041.83,16863.53
2024-01-06T20:30:00,2024-01-06T19:30:00,26493.42,26496.24
2024-01-06T20:30:00,2024-01-06T16:30:00,26493.42,26344.5
2024-01-06T20:30:00,2024-01-06T08:30:00,26493.42,26214.57
2024-01-06T20:30:00,2024-01-05T20:30:00,26493.42,26234.45
2024-01-06T20:30:00,2024-01-04T20:30:00,26493.42,25579.84
2024-01-06T21:00:00,2024-01-06T20:00:00,18474.59,18493.46
2024-01-06T21:00:00,2024-01-06T17:00:00,18474.59,18342.61
2024-01-06T21:00:00,2024-01-06T09:00:00,18474.59,18319.5
2024-01-06T21:00:00,2024-01-05T21:00:00,18474.59,18313.76
2024-01-06T21:00:00,2024-01-04T21:00:00,18474.59,18074.86
2024-01-06T21:30:00,2024-01-06T20:30:00,23006.72,23039.2
2024-01-06T21:30:00,2024-01-06T17:30:00,23006.72,23139.39
2024-01-06T21:30:00,2024-01-06T09:30:00,23006.72,22586.46
2024-01-06T21:30:00,2024-01-05T21:30:00,23006.72,22705.42
2024-01-06T21:30:00,2024-01-04T21:30:00,23006.72,21406.83
2024-01-06T22:00:00,2024-01-06T21:00:00,21298.27,21331.32
2024-01-06T22:00:00,2024-01-06T18:00:00,21298.27,21396.06
2024-01-06T22:00:00,2024-01-06T10:00:00,21298.27,21246.03
2024-01-06T22:00:00,2024-01-05T22:00:00,21298.27,20837.06
2024-01-06T22:00:00,2024-01-04T22:00:00,21298.27,22489.49
2024-01-06T22:30:00,2024-01-06T21:30:00,26965.01,27002.27
2024-01-06T22:30:00,2024-01-06T18:30:00,26965.01,27085.27
2024-01-06T22:30:00,2024-01-06T10:30:00,26965.01,26514.53
2024-01-06T22:30:00,2024-01-05T22:30:00,26965.01,27682.33
2024-01-06T22:30:00,2024-01-04T22:30:00,26965.01,27534.36
2024-01-06T23:00:00,2024-01-06T22:00:00,22687.3,22679.75
2024-01-06T23:00:00,2024-01-06T19:00:00,22687.3,22670.6
2024-01-06T23:00:00,2024-01-06T11:00:00,22687.3,23083.04
2024-01-06T23:00:00,2024-01-05T23:00:00,22687.3,22471.45
2024-01-06T23:00:00,2024-01-04T23:00:00,22687.3,23384.1
2024-01-06T23:30:00,2024-01-06T22:30:00,25538.48,25547.73
2024-01-06T23:30:00,2024-01-06T19:30:00,25538.48,25674.96
2024-01-06T23:30:00,2024-01-06T11:30:00,25538.48,25862.2
2024-01-06T23:30:00,2024-01-05T23:30:00,25538.48,25908.74
2024-01-06T23:30:00,2024-01-04T23:30:00,25538.48,24584.66
2024-01-07T00:00:00,2024-01-06T23:00:00,23641.97,23600.98
2024-01-07T00:00:00,2024-01-06T20:00:00,23641.97,23765.85
2024-01-07T00:00:00,2024-01-06T12:00:00,23641.97,23729.84
2024-01-07T00:00:00,2024-01-06T00:00:00,23641.97,23490.65
2024-01-07T00:00:00,2024-01-05T00:00:00,23641.97,24451.86
2024-01-07T00:30:00,2024-01-06T23:30:00,26776.26,26768.16
2024-01-07T00:30:00,2024-01-06T20:30:00,26776.26,26681.67
2024-01-07T00:30:00,2024-01-06T12:30:00,26776.26,27275.04
2024-01-07T00:30:00,2024-01-06T00:30:00,26776.26,26944.93
2024-01-07T00:30:00,2024-01-05T00:30:00,26776.26,26517.36
2024-01-07T01:00:00,2024-01-07T00:00:00,24863.66,24868.57
2024-01-07T01:00:00,2024-01-06T21:00:00,24863.66,24732.24
2024-01-07T01:00:00,2024-01-06T13:00:00,24863.66,25099.07
2024-01-07T01:00:00,2024-01-06T01:00:00,24863.66,23936.61
2024-01-07T01:00:00,2024-01-05T01:00:00,24863.66,25932.66
2024-01-07T01:30:00,2024-01-07T00:30:00,22495.85,22525.4
2024-01-07T01:30:00,2024-01-06T21:30:00,22495.85,22481.64
2024-01-07T01:30:00,2024-01-06T13:30:00,22495.85,22329.53
2024-01-07T01:30:00,2024-01-06T01:30:00,22495.85,22051.19
2024-01-07T01:30:00,2024-01-05T01:30:00,22495.85,24029.77
2024-01-07T02:00:00,2024-01-07T01:00:00,21416.88,21406.47
2024-01-07T02:00:00,2024-01-06T22:00:00,21416.88,21360.12
2024-01-07T02:00:00,2024-01-06T14:00:00,21416.88,20984.84
2024-01-07T02:00:00,2024-01-06T02:00:00,21416.88,20525.14
2024-01-07T02:00:00,2024-01-05T02:00:00,21416.88,20607.13
2024-01-07T02:30:00,2024-01-07T01:30:00,21226.24,21190.91
2024-01-07T02:30:00,2024-01-06T22:30:00,21226.24,21390.79
2024-01-07T02:30:00,2024-01-06T14:30:00,21226.24,20772.15
2024-01-07T02:30:00,2024-01-06T02:30:00,21226.24,22026.29
2024-01-07T02:30:00,2024-01-05T02:30:00,21226.24,21786.2
2024-01-07T03:00:00,2024-01-07T02:00:00,22461.24,22424.6
2024-01-07T03:00:00,2024-01-06T23:00:00,22461.24,22326.79
2024-01-07T03:00:00,2024-01-06T15:00:00,22461.24,22490.85
2024-01-07T03:00:00,2024-01-06T03:00:00,22461.24,21749.85
2024-01-07T03:00:00,2024-01-05T03:00:00,22461.24,21370.64
2024-01-07T03:30:00,2024-01-07T02:30:00,22534.77,22526.25
2024-01-07T03:30:00,2024-01-06T23:30:00,22534.77,22410.41
2024-01-07T03:30:00,2024-01-06T15:30:00,22534.77,22050.49
2024-01-07T03:30:00,2024-01-06T03:30:00,22534.77,23337.06
2024-01-07T03:30:00,2024-01-05T03:30:00,22534.77,23719.54
2024-01-07T04:00:00,2024-01-07T03:00:00,20627.02,20591.18
2024-01-07T04:00:00,2024-01-07T00:00:00,20627.02,20661.85
2024-01-07T04:00:00,2024-01-06T16:00:00,20627.02,20238.69
2024-01-07T04:00:00,2024-01-06T04:00:00,20627.02,21394.09
2024-01-07T04:00:00,2024-01-05T04:00:00,20627.02,20852.42
2024-01-07T04:30:00,2024-01-07T03:30:00,19537.51,19519.45
2024-01-07T04:30:00,2024-01-07T00:30:00,19537.51,19666.62
2024-01-07T04:30:00,2024-01-06T16:30:00,19537.51,19092.59
2024-01-07T04:30:00,2024-01-06T04:30:00,19537.51,19314.13
2024-01-07T04:30:00,2024-01-05T04:30:00,19537.51,18482.51
2024-01-07T05:00:00,2024-01-07T04:00:00,25487.0,25473.1
2024-01-07T05:00:00,2024-01-07T01:00:00,25487.0,25520.78
2024-01-07T05:00:00,2024-01-06T17:00:00,25487.0,25742.71
2024-01-07T05:00:00,2024-01-06T05:00:00,25487.0,26082.48
2024-01-07T05:00:00,2024-01-05T05:00:00,25487.0,24226.04
2024-01-07T05:30:00,2024-01-07T04:30:00,29563.18,29545.64
2024-01-07T05:30:00,2024-01-07T01:30:00,29563.18,29686.38
2024-01-07T05:30:00,2024-01-06T17:30:00,29563.18,29098.88
2024-01-07T05:30:00,2024-01-06T05:30:00,29563.18,30244.12
2024-01-07T05:30:00,2024-01-05T05:30:00,29563.18,29401.6
2024-01-07T06:00:00,2024-01-07T05:00:00,19204.94,19174.97
2024-01-07T06:00:00,2024-01-07T02:00:00,19204.94,19044.4
2024-01-07T06:00:00,2024-01-06T18:00:00,19204.94,19074.1
2024-01-07T06:00:00,2024-01-06T06:00:00,19204.94,19246.5
2024-01-07T06:00:00,2024-01-05T06:00:00,19204.94,18974.91
2024-01-07T06:30:00,2024-01-07T05:30:00,27200.29,27237.22
2024-01-07T06:30:00,2024-01-07T02:30:00,27200.29,27096.84
2024-01-07T06:30:00,2024-01-06T18:30:00,27200.29,27406.36
2024-01-07T06:30:00,2024-01-06T06:30:00,27200.29,26741.87
2024-01-07T06:30:00,2024-01-05T06:30:00,27200.29,29112.18
2024-01-07T07:00:00,2024-01-07T06:00:00,16908.76,16870.36
2024-01-07T07:00:00,2024-01-07T03:00:00,16908.76,17013.14
2024-01-07T07:00:00,2024-01-06T19:00:00,16908.76,16696.21
2024-01-07T07:00:00,2024-01-06T07:00:00,16908.76,16366.41
2024-01-07T07:00:00,2024-01-05T07:00:00,16908.76,16332.69
2024-01-07T07:30:00,2024-01-07T06:30:00,18050.03,18030.06
2024-01-07T07:30:00,2024-01-07T03:30:00,18050.03,17954.76
2024-01-07T07:30:00,2024-01-06T19:30:00,18050.03,18182.04
2024-01-07T07:30:00,2024-01-06T07:30:00,18050.03,17555.58
2024-01-07T07:30:00,2024-01-05T07:30:00,18050.03,17560.37
2024-01-07T08:00:00,2024-01-07T07:00:00,21896.78,21877.78
2024-01-07T08:00:00,2024-01-07T04:00:00,21896.78,21842.37
2024-01-07T08:00:00,2024-01-06T20:00:00,21896.78,21776.52
2024-01-07T08:00:00,2024-01-06T08:00:00,21896.78,21540.54
2024-01-07T08:00:00,2024-01-05T08:00:00,21896.78,20522.32
2024-01-07T08:30:00,2024-01-07T07:30:00,15168.4,15197.16
2024-01-07T08:30:00,2024-01-07T04:30:00,15168.4,15142.54
2024-01-07T08:30:00,2024-01-06T20:30:00,15168.4,14911.01
2024-01-07T08:30:00,2024-01-06T08:30:00,15168.4,15100.32
2024-01-07T08:30:00,2024-01-05T08:30:00,15168.4,16131.38
2024-01-07T09:00:00,2024-01-07T08:00:00,18541.27,18514.29
2024-01-07T09:00:00,2024-01-07T05:00:00,18541.27,18408.29
2024-01-07T09:00:00,2024-01-06T21:00:00,18541.27,18045.35
2024-01-07T09:00:00,2024-01-06T09:00:00,18541.27,18080.44
2024-01-07T09:00:00,2024-01-05T09:00:00,18541.27,19834.13
2024-01-07T09:30:00,2024-01-07T08:30:00,18362.56,18381.69
2024-01-07T09:30:00,2024-01-07T05:30:00,18362.56,18514.81
2024-01-07T09:30:00,2024-01-06T21:30:00,18362.56,18070.81
2024-01-07T09:30:00,2024-01-06T09:30:00,18362.56,18647.12
2024-01-07T09:30:00,2024-01-05T09:30:00,18362.56,18012.39
2024-01-07T10:00:00,2024-01-07T09:00:00,29697.98,29696.36
2024-01-07T10:00:00,2024-01-07T06:00:00,29697.98,29700.12
2024-01-07T10:00:00,2024-01-06T22:00:00,29697.98,30158.15
2024-01-07T10:00:00,2024-01-06T10:00:00,29697.98,29883.8
2024-01-07T10:00:00,2024-01-05T10:00:00,29697.98,30520.2
2024-01-07T10:30:00,2024-01-07T09:30:00,17586.52,17558.37
2024-01-07T10:30:00,2024-01-07T06:30:00,17586.52,17453.1
2024-01-07T10:30:00,2024-01-06T22:30:00,17586.52,17305.45
2024-01-07T10:30:00,2024-01-06T10:30:00,17586.52,17600.05
2024-01-07T10:30:00,2024-01-05T10:30:00,17586.52,17483.54
2024-01-07T11:00:00,2024-01-07T10:00:00,23535.97,23518.87
2024-01-07T11:00:00,2024-01-07T07:00:00,23535.97,23394.41
2024-01-07T11:00:00,2024-01-06T23:00:00,23535.97,23075.53
2024-01-07T11:00:00,2024-01-06T11:00:00,23535.97,22682.5
2024-01-07T11:00:00,2024-01-05T11:00:00,23535.97,24497.73
